intervalo ociosa maquina laboratorio
9245 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
8876 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
72715 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
13651 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
73415 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
10737 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
870 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1620 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
44272 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
4023 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
2453 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1140 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
960 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
2010 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
960 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1170 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
4560 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
4500 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
3450 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1590 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1590 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
2070 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
60 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
206701 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
574 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1235 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
2275 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
90 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
2550 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
420 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
4290 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
510 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1200 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
4980 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
4290 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
631 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
2340 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
210 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
3900 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
150 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
3810 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
76088 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
870 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
299 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
602 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1920 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
810 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
76692 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
3897 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1741 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
2940 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
77852 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
10561 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
180 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
74642 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
3780 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1260 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
4711 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
126998 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
2696 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
19655 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
691 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
780 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1200 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1049 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
2671 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1110 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
90 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
24023 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
3881174 TRUE beijador_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
62 FALSE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
392821 TRUE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
707 FALSE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
158492 TRUE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
79970 FALSE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1955 TRUE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
217 FALSE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
7635 TRUE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
509 FALSE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
6153 TRUE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
32 FALSE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
23368 TRUE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1 FALSE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
309 TRUE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
3563 FALSE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
3550617 TRUE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
23 FALSE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
971770 TRUE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
833477 TRUE foca_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
189108 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
750 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
810 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
89225 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1920 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1650 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
8101 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
74614 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
601 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
36879 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
480 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
438298 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
87333 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
236187 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
482024 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
278211 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
659 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
376030 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
870 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
83136 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
125019 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
448260 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
712808 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
631 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
347529 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
27 FALSE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1112677 TRUE paru_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
27033 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
50758 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
617 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
9182 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
9394 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1227 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
58463 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
660 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
12113 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
19279 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
177887 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
30 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
88002 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
452154 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
690 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
48273 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
65 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1646 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
750 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
190339 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
599 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
3330 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
43441 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1200 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
720 FALSE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1103875 TRUE dori_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
22 FALSE mulato_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
988886 TRUE mulato_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
34621 TRUE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
3630 FALSE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
467099 TRUE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
2850 FALSE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
2731 TRUE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
4140 FALSE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
72729 TRUE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
2640 FALSE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
990 TRUE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1050 FALSE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
16564 TRUE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1350 FALSE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
810 TRUE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
4862 FALSE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
2266 TRUE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
2190 FALSE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
2220 TRUE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1560 FALSE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1110 TRUE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
781 TRUE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
600 FALSE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
25939 TRUE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
3301 FALSE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
330 TRUE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
2070 FALSE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1140 TRUE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
1920 FALSE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
308113 TRUE jacare_1.lsd.ufcg.edu.br@xmpp.ourgrid.org peer-lsd@xmpp.ourgrid.org
630 FALSE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
5940 TRUE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
4380 FALSE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
540 TRUE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
8641 FALSE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
74313 TRUE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
990 FALSE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
231410 TRUE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
4710 FALSE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
60 TRUE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
2132 FALSE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
102 TRUE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
5029 FALSE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
41967 TRUE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
6570 FALSE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
80224 TRUE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
1110 FALSE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
3450 TRUE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
630 FALSE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
80945 TRUE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
1050 FALSE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
252971 TRUE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
600 FALSE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
18194 TRUE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
600 FALSE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
78142 TRUE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
2160 FALSE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
11881 TRUE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
4771 FALSE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
840 TRUE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
2460 FALSE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
229753 TRUE balalaica_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
600 FALSE guitarra_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
2709 TRUE guitarra_1.gmf.ufcg.edu.br@gaita.gmf.ufcg.edu.br gaita@gaita.gmf.ufcg.edu.br
